ssGSEA score
AKR1B1 0.471088336549309
AKR1B10 0.092461061348701
AKR1C3 -0.173627288822316
AKR1C4 -0.173138287293073
AKR1D1 0.0772592364594912
AKR1E2 0.250444148409472
AKR7A2 0.408545922533431
AKR7A3 0.0162882673817817
AKR7L 0.110116658037228
AKT1 0.40645264772986
AKT1S1 0.316644320855752
AKT2 0.14418541307105
AKT3 0.0681167041376422
AKTIP 0.0904977993427691
ALAD 0.170372709097804
ALAS1 0.184097211761696
ALAS2 0.0346764601471795
ALCAM -0.414753273830762
ALDH16A1 0.51567793153747
ALDH18A1 0.330384858780984
ALDH1A1 0.228661316651809
ALDH1B1 0.262519638861742
ALDH1L2 -0.193430170918132
ALDH2 0.206085301679284
ALDH3A2 0.241615180681202
ALDH3B1 0.155912938629973
ALDH4A1 0.375325484022282
ALDH5A1 0.0156692103275118
ALDH6A1 0.0522021479884566
ALDH7A1 0.11569771440319
ALDH8A1 0.281858685949512
ALDH9A1 0.134864453921974
ALDOA 0.252460466770248
ALDOC 0.401800754165122
ALG1 0.464089943956011
ALG10 -0.365756406509004
ALG10B -0.177163291564525
ALG11 -0.248548535683929
ALG12 0.116996657423307
ALG13 -0.0841582488796488
ALG14 0.421194431443791
ALG1L 0.171763300339599
ALG1L2 0.21149232161521
ALG2 0.0951492217029124
ALG3 0.273282922718933
ALG5 0.114110767530785
ALG6 0.0513286889303106
ALG8 0.127287563599316
ALG9 -0.362250817189741
ALK -0.307468541462609
ALKBH1 0.135383374170778
ALKBH2 0.562603053634775
ALKBH3 0.199179590264832
ALKBH4 0.128150563458434
ALKBH5 -0.0780546068861795
ALKBH6 0.266984059729051
ALKBH7 0.204036761227094
ALKBH8 0.0602444760048295
ALMS1 0.0619216919592114
ALMS1P -0.167933730216968
ALOX12 0.0411510842146837
ALOX12P2 -0.11400603530764
ALOX15 0.12740135492383
ALOX5 0.18548737441324
ALOX5AP 0.336582436918917
ALOXE3 -0.102068635490911
ALPK1 -0.120708880569308
ALPK2 -0.208676735031317
ALPK3 -0.0380649646576012
ALPP -0.167675323226103
ALS2 -0.0924849935575336
ALS2CL -0.0207460380775557
ALS2CR11 -0.0701901649065228
ALS2CR12 0.0550794037460081
ALX3 -0.0363187111783478
ALYREF 0.352057552978951
AMACR 0.0250778236410911
AMBRA1 0.0107038946109925
AMD1 -0.418735367466193
AMDHD1 -0.0114126288736811
AMDHD2 0.542502308606903
AMFR -0.0564042415174948
AMICA1 0.312656458771933
AMIGO1 0.0826559575459015
AMIGO2 -0.517679837715475
AMIGO3 -0.16405581659727
AMMECR1 0.0344684541835055
AMMECR1L -0.285468733724017
AMN 0.335822650111872
AMN1 -0.332611266636131
AMOT -0.0223590563310425
AMOTL1 -0.171838649170857
AMPD2 0.11678511975113
AMPD3 0.0479814384999337
AMPH -0.0832713488001009
AMT 0.00400743963107657
AMY2B -0.0397361824581357
AMZ1 0.265224011463845
AMZ2 0.239886203967363
AMZ2P1 -0.305522561847308
ANAPC1 -0.0852263830047739
ANAPC10 -0.0905246994787078
ANAPC11 0.527153314827176
ANAPC13 -0.0616066683674054
ANAPC16 0.246488220374223
ANAPC2 0.156887968137205
ANAPC4 0.0971730655631738
ANAPC5 0.279490830275104
ANAPC7 -0.0889509738900979
ANG 0.0411572288531004
ANGEL1 0.143403765374702
ANGEL2 -0.185590504316771
ANGPT2 -0.28238126630471
ANGPTL1 0.171913634072713
ANGPTL4 -0.116473469941167
ANGPTL6 0.0723833257959752
ANGPTL7 -0.218583936408576
ANK1 0.201156669911927
ANK3 -0.0990232019902826
ANKAR -0.260541896034171
ANKDD1A 0.213532849011462
ANKFY1 0.162549468776746
ANKH 0.324799983756335
ANKHD1 -0.0587780421707456
ANKHD1-EIF4EBP3 0.127285282833643
ANKIB1 0.0998930945133606
ANKK1 -0.0173101452645212
ANKLE1 -0.0214839460317018
ANKLE2 0.21075705013206
ANKMY1 0.128008016590932
ANKMY2 -0.161105001604871
ANKRA2 -0.22463338767605
ANKRD10 0.0139076868604667
ANKRD11 0.104196579812647
ANKRD12 -0.34259401674348
ANKRD13A 0.362124724216111
ANKRD13B 0.121077830463897
ANKRD13C -0.114728080489411
ANKRD13D 0.33537396094553
ANKRD16 0.202810653602008
ANKRD17 0.292949912675042
ANKRD18A -0.127280868399546
ANKRD18B 0.20188599533291
ANKRD19P 0.0226919730235991
ANKRD20A11P -0.146407246532196
ANKRD20A5P 0.0868551301594977
ANKRD20A9P -0.135836417125084
ANKRD22 0.108096096749212
ANKRD23 -0.211618426829442
ANKRD26 -0.102448424131891
ANKRD27 0.233894261396744
ANKRD28 -0.0423928806274723
ANKRD29 -0.0483586284307693
ANKRD30BL 0.0190958199131817
ANKRD31 0.0132599873652669
ANKRD32 -0.112694991527635
ANKRD33B 0.343082959457772
ANKRD34A 0.00153895381181053
ANKRD35 0.178649427435482
ANKRD36 -0.0489765428294044
ANKRD36B -0.0233120616058455
ANKRD36BP1 -0.482255549193897
ANKRD36BP2 -0.0988999137658444
ANKRD37 0.328146438392526
ANKRD39 0.393578237846258
ANKRD40 -0.353914417976295
ANKRD42 -0.128680134934184
ANKRD44 0.233398607230981
ANKRD45 0.0934457024890987
ANKRD46 0.184679940323621
ANKRD49 -0.438805840096721
ANKRD52 -0.0130376260881976
ANKRD54 0.0360593898120638
ANKRD55 0.226550545438884
ANKRD6 0.047577240163522
ANKRD65 -0.00492269418226504
ANKRD9 0.501488126414186
ANKS1A 0.0669807824185328
ANKS1B 0.203304528564766
ANKS3 0.0341064651271954
ANKS4B -0.0128855820624616
ANKS6 0.110814744474599
ANKZF1 0.0270235924272192
ANLN 0.140607345537597
ANO10 0.239188792707432
ANO6 0.0143647976022433
ANO8 -0.000305868433682875
ANO9 0.335808373871779
ANP32A 0.524822862065557
ANP32B 0.0503846083743201
ANP32E 0.0236868870059902
ANPEP 0.253508313742994
ANTXR2 -0.0478846892571342
ANTXRL -0.16914146087206
ANXA1 0.235637726904035
ANXA11 0.441376249572609
ANXA2 0.568201283938197
ANXA2P2 0.290550948852493
ANXA4 0.292585885676998
ANXA5 0.489312552670963
ANXA6 0.456345274591285
ANXA7 -0.0829089269456749
ANXA9 0.128113211516644
AOAH 0.00970072218146566
AOC2 -0.0782072013235422
AP1AR 0.116718280874189
AP1B1 0.29242535675165
AP1G1 -0.241111579231138
AP1G2 0.313785141805678
AP1M1 0.452674853220739
AP1S1 0.542263687157185
AP1S2 0.0872040857607553
AP1S3 0.0463506899770799
AP2A1 0.397097991934569
AP2A2 0.369978635586655
AP2B1 0.185857273400388
AP2M1 0.494289992060032
AP2S1 0.367202469778844
AP3B1 -0.102554288660279
AP3B2 0.267955820433274
AP3D1 0.661858485015459
AP3M1 -0.153789595689195
AP3M2 0.0179239165718143
AP3S1 -0.299916869481664
AP3S2 0.0109573130158075
AP4B1 0.017123249337997
AP4E1 -0.288224435435527
AP4M1 0.523506562792525
AP4S1 0.191225465158557
AP5B1 0.238686241224212
APAF1 -0.0717370938732785
APBA1 0.150623445303283
APBA2 0.239637825956338
APBA3 0.342375712410616
APBB1 0.127582452593805
APBB1IP 0.32224145019797
APBB2 -0.0577113231129611
APBB3 0.264077358816229
APC -0.155678197979956
APC2 0.19367178146376
APCDD1L -0.320246467823447
APEH 0.389299302249355
APEX1 0.228548855989361
APEX2 0.194726685248843
APH1A 0.279196711123801
APH1B -0.236007680677821
API5 -0.390169939849337
APIP 0.208396916127183
APITD1 0.255261018555403
APLF 0.0407871245003356
APLP2 0.1962910834483
APOA1 -0.0573658075493521
APOA1BP 0.485280711664649
APOBEC2 -0.355812543611143
APOBEC3A 0.177528352495405
APOBEC3B 0.162315955702094
APOBEC3C 0.368094092148581
APOBEC3D 0.158117486659171
APOBEC3F 0.153546667516578
APOBEC3G 0.244883623144468
APOBEC3H 0.0989583813803827
APOBR 0.0694876892516179
APOF 0.121626111801686
APOL1 0.10471735312275
APOL2 0.311344573480961
APOL3 0.0887389832533449
APOL4 -0.0273197048745741
APOL6 -0.36271891851251
APOLD1 0.188208367901259
APOM -0.209506074000493
APOO 0.22247229321215
APOOL -0.00995974560430581
APOPT1 0.338314945780315
APP 0.220709545546939
APPBP2 0.0379815362612037
APPL1 0.157454568056447
APPL2 -0.0196112010777728
APRT 0.411063565839784
APTX -0.00613145846187671
AQP11 -0.481987435045002
AQP3 0.641437283332708
AQP6 0.00854981337268259
AQP8 0.366204121884223
AQR -0.309710500559939
ARAF 0.161903942559697
ARAP1 0.585052501421974
ARAP2 -0.103685963496105
ARAP3 0.232935387836021
ARCN1 -0.364558814117337
AREG 0.147349052243942
ARF1 -0.0477439879491322
ARF3 0.46313907839294
ARF4 -0.225163899485881
ARF5 0.437634754391165
ARF6 0.319244041742946
ARFGAP1 0.338104544055107
ARFGAP2 0.282942147517312
ARFGAP3 0.244928550102176
ARFGEF1 -0.151457436762335
ARFGEF2 0.0221423072596934
ARFIP1 0.211365643120384
ARFIP2 0.0708736083819794
ARFRP1 0.445860305576083
ARG1 -0.404294051848526
ARG2 0.0303980043090544
ARGFX 0.140438345432915
ARGFXP2 -0.24981403839965
ARGLU1 -0.355506982241716
ARHGAP1 0.638947804856042
ARHGAP10 0.246191744052237
ARHGAP11A -0.0957715804846139
ARHGAP11B -0.0425497941394672
ARHGAP12 0.00517923124514301
ARHGAP15 0.021902286025746
ARHGAP17 -0.256177031426691
ARHGAP18 0.136462599639936
ARHGAP19 0.0910141221539343
ARHGAP21 -0.0331616280369686
ARHGAP25 0.391730329440284
ARHGAP26 0.241167527384311
ARHGAP27 0.252933251527544
ARHGAP30 0.446445538765834
ARHGAP31 0.0165218640048742
ARHGAP32 -0.279870258619863
ARHGAP33 -0.00913046979150288
ARHGAP35 0.535723029363666
ARHGAP4 0.371047531222728
ARHGAP44 -0.0612290549420988
ARHGAP5 -0.252734262291597
ARHGAP5-AS1 0.0674316458511925
ARHGAP9 0.314013807249193
ARHGDIA 0.318788988627721
ARHGDIB 0.569763511285283
ARHGEF1 0.27811407832669
ARHGEF10 0.10522086575475
ARHGEF11 0.0824274765315948
ARHGEF12 0.238463654977843
ARHGEF18 0.431458278598223
ARHGEF19 0.434777746500882
ARHGEF2 0.143732569138397
ARHGEF26 -0.0644191853574178
ARHGEF26-AS1 -0.028740664939325
ARHGEF3 0.234935153753162
ARHGEF35 -0.103155275338505
ARHGEF4 -0.0294816359602128
ARHGEF40 0.0457354271562275
ARHGEF5 0.176529291732669
ARHGEF6 0.199245948732478
ARHGEF7 0.00309931064653182
ARHGEF9 0.0240315447428575
ARID1A 0.152637960550962
ARID1B -0.082188099700958
ARID2 -0.331258510591416
ARID3A 0.289070746669685
ARID3B -0.300337522952749
ARID4A -0.41690395713103
ARID4B -0.415242993399291
ARID5A 0.222366756583681
ARID5B -0.0339617571366262
ARIH1 -0.257952250452758
ARIH2 -0.132616844565394
ARL1 -0.0329720007229486
ARL10 0.0500480137183385
ARL11 -0.0592264706956727
ARL13A -0.0947509786796022
ARL13B 0.0463322973366076
ARL15 0.243827484833298
ARL16 0.275854658757843
ARL17A -0.335844452393932
ARL2 0.31591347753341
ARL2BP -0.135339176629493
ARL3 0.2028596995898
ARL4A 0.216939132694438
ARL4C 0.468844553268462
ARL4D 0.0326730773367181
ARL5A -0.223051521822545
ARL5B 0.119733803933385
ARL6 -0.0370378630470397
ARL6IP1 -0.393888814320993
ARL6IP4 0.287190777453417
ARL6IP5 -0.0185234049822464
ARL6IP6 0.0243217649648587
ARL8A 0.0730532683169636
ARL8B -0.188132653848252
ARMC1 -0.211150550548888
ARMC10 0.119312566701331
ARMC12 -0.263233180628209
ARMC2 0.00834866879800919
ARMC5 0.407180055511962
ARMC6 0.444041169441899
ARMC7 0.251307540903916
ARMC8 -0.326812877011768
ARMCX1 -0.0299884891080107
ARMCX2 -0.00470026017515743
ARMCX3 -0.225650796395259
ARMCX4 -0.262610628428606
ARMCX5 -0.123809560434783
ARMCX6 0.122044210541613
ARNT 0.210684307985174
ARNTL -0.121168989134795
ARNTL2 0.243104978192114
ARPC1A 0.144169248771465
ARPC1B 0.53192474811369
ARPC2 0.441804705613636
ARPC3 0.267839904386423
ARPC4 0.522264730021767
ARPC5 0.362396141556118
ARPC5L -0.146550093353
ARPP19 -0.219180569691577
ARR3 -0.248817407779807
ARRB1 0.203464169948897
ARRB2 0.484253659225513
ARRDC1 0.329310334872516
ARRDC2 0.541105926782077
ARRDC3 0.056628033707752
ARRDC4 -0.119697596288982
ARRDC5 0.228762772796639
ARSA 0.159114311170329
ARSB 0.296213184099417
ARSD 0.191683215018636
ARSG 0.264111766869746
ARSK -0.0738552268155678
ART3 -0.295496459425034
ARV1 0.130939460743713
ARVCF 0.217221559674489
ASAH1 0.15518853460496
ASAP1 0.184794909440048
ASAP3 0.0802723807944791
ASB1 0.390926258985981
ASB11 0.13609689820354
ASB12 -0.0344488500468749
ASB13 0.38412279850227
ASB14 0.204794353193396
ASB15 -0.303680943281021
ASB16 0.0983618066791092
ASB2 0.385004427690069
ASB4 0.190750030328426
ASB6 0.131058878349818
ASB7 -0.243670641457032
ASB8 0.0506911000362999
ASB9 -0.127403031119967
ASCC1 0.0604776116781644
ASCC2 0.0844921486617524
ASCC3 -0.0628193930820065
ASCL2 0.200665204484051
ASF1A -0.0736391180750683
ASF1B 0.31917504818022
ASH1L -0.0300263501250306
ASH2L 0.193704877938729
ASL 0.425743883248487
ASNA1 0.606977673243077
ASNS 0.137966339450372
ASNSD1 -0.339273250755888
ASPH -0.325284717978798
ASPHD2 -0.0542810911941895
ASPM 0.0783431535943894
ASPN -0.100246247219066
ASPRV1 0.0689169595432439
ASPSCR1 0.392493224511279
ASRGL1 0.194428137388168
ASS1 0.0050181848654685
ASTE1 -0.133803205674228
ASTL 0.256237823237343
ASTN2 0.146001557219789
ASUN -0.253418892871387
ASXL1 0.101900277571493
ASXL2 0.21413986774193
ATAD1 -0.228504640791684
ATAD2 -0.33131046617681
ATAD2B -0.275802316101279
ATAD3A 0.300971017424014
ATAD3B 0.182053581027704
ATAD3C 0.291710147429515
ATAD5 -0.447529092804989
ATAT1 -0.168344868640295
ATCAY -0.0259991900655713
ATE1 0.237203987932873
ATF1 0.266753074247551
ATF2 -0.428124206212743
ATF3 0.0765877282209307
ATF4 -0.151773422146754
ATF5 0.259015768862867
ATF6 -0.14332527636662
ATF6B 0.243732323390347
ATF7 0.15239682737034
ATF7IP -0.0286336329467291
ATF7IP2 0.0130228848008789
ATG10 -0.0936082015068719
ATG12 -0.173851085992179
ATG13 0.0968942697535696
ATG14 -0.305238029356489
ATG16L1 0.102813584875151
ATG16L2 0.304452901888849
ATG2A -0.0874237182418073
ATG2B 0.0502108954227693
ATG3 -0.112554971116575
ATG4A 0.0752736366844376
ATG4B 0.234500055134315
ATG4C 0.0898616787446542
ATG4D 0.412812964937019
ATG5 -0.361750076236621
ATG7 0.104835617598678
ATG9A 0.187660328471269
ATG9B 0.252996802498016
ATHL1 -0.0210330266780276
ATIC 0.471369472587108
ATL1 -0.210846624410913
ATL2 -0.392072240817265
ATL3 -0.0758660461537062
ATM -0.131678176062403
ATMIN 0.359010181408205
ATN1 0.0829147642461705
ATOX1 0.283317102046855
ATP10A 0.181213068645072
ATP10D 0.179844915731835
ATP11A 0.126327473857137
ATP11B -0.0918718600137156
ATP11C 0.158018113303888
ATP13A1 0.316247641862904
ATP13A2 0.477048472959829
ATP13A3 -0.0814097494092773
ATP13A4 -0.190816347649496
ATP1A1 0.300080339017758
ATP1A2 -0.135729273651966
ATP1A3 0.361284412599406
ATP1B1 -0.195863254318896
ATP1B2 0.292089678895706
ATP1B3 0.0135696268911458
ATP1B4 -0.0559563326611057
ATP2A2 -0.049750230437688
ATP2A3 0.530661664722726
ATP2B1 0.0285421453146706
ATP2B4 0.282044746027365
ATP2C1 0.226625530558587
ATP2C2 0.147482238122353
ATP5A1 0.178101788148954
ATP5B 0.145471538928661
ATP5C1 0.241245850792674
ATP5D 0.311692206018074
ATP5E 0.531290472141248
ATP5EP2 0.24086837445478
ATP5F1 0.127612521995051
ATP5G1 0.528431048646755
ATP5G2 0.278078353335204
ATP5G3 0.194946635339041
ATP5H 0.403433568690655
ATP5I 0.322033249912143
ATP5J 0.179584534942141
ATP5J2 0.545737755580645
ATP5L 0.13495675368766
ATP5L2 0.0397804566928231
ATP5O 0.242516055219863
ATP5S 0.235177380119594
ATP5SL 0.179245548391604
ATP6AP1 0.366464246584287
ATP6AP1L -0.0856504598768777
ATP6AP2 -0.343942627421536
ATP6V0A1 -0.250803524542376
ATP6V0A2 0.251124162630046
ATP6V0B 0.0577627503900715
ATP6V0C 0.256980513910937
ATP6V0D1 0.453970052283127
ATP6V0E1 0.33130728455454
ATP6V0E2 0.11880149145493
ATP6V1A -0.0458632924687946
ATP6V1B1 0.201895422673213
ATP6V1B2 -0.0697932992202815
ATP6V1C1 0.345244252254147
ATP6V1C2 0.0422312941974842
ATP6V1D 0.149739822113764
ATP6V1E1 0.134473751080055
ATP6V1E2 0.16219750557773
ATP6V1F 0.215829219875365
ATP6V1G1 -0.120952445356925
ATP6V1G2 -0.365952098791306
ATP6V1H -0.121470436916293
ATP7A 0.0541157453568807
ATP7B -0.0982427265750514
ATP8A1 -0.0809357060987423
ATP8A2 0.0752788713808461
ATP8B1 0.130742562743319
ATP8B2 0.0174218785298441
ATP8B3 0.19593494266814
ATP9A 0.235999126315789
ATP9B -0.124109065773337
ATPAF1 0.547400700537618
ATPAF2 0.258845704888384
ATPIF1 0.398269711383038
ATR -0.275779838592349
ATRIP 0.341314064503087
ATRN 0.437591023042099
ATRX 0.0617363582134184
ATXN1 0.134265355854729
ATXN10 0.143838169710199
ATXN1L -0.0896426519374499
ATXN2 0.0273601552015311
ATXN2L 0.331451041258974
ATXN3 -0.235925164344912
ATXN7 -0.0741925732403841
ATXN7L1 0.243444877768298
ATXN7L2 0.24945163030931
ATXN7L3 0.149422948229347
ATXN7L3B -0.207669142257749
AUH 0.173767449683222
AUP1 0.0262415319854264
AURKA 0.273356832167404
